Crop,LMOD Template,Cover Crop,change name,Yield Adjusted,Land Use - Fieldprint,Energy Use - Total Energy,Energy Use - Fieldprint,Energy Use - Application - Fieldprint,Energy Use - Management - Fieldprint,Energy Use - Manure Loading - Fieldprint,Energy Use - Post Harvest - Fieldprint,Energy Use - Seed - Fieldprint,Energy Use - Transportation - Fieldprint,Greenhouse Gas - Total Greenhouse,Greenhouse Gas - Fieldprint,Greenhouse Gas - Application - Fieldprint,Greenhouse Gas - Irrigation - Fieldprint,Greenhouse Gas - Management - Fieldprint,Greenhouse Gas - Manure Loading - Fieldprint,Greenhouse Gas - Post Harvest - Fieldprint,Greenhouse Gas - Residue Burning - Fieldprint,Greenhouse Gas - Rice - Fieldprint,Greenhouse Gas - Seed - Fieldprint,Greenhouse Gas - Transportation - Fieldprint,Greenhouse Gas - Nitrous Oxide - Fieldprint,Soil Conservation - Fieldprint,Soil Conservation - Water Fieldprint,Soil Conservation - Wind Fieldprint,Soil Carbon - Fieldprint,Water Quality - Fieldprint,Water Quality - Field,Water Quality - Nutrient,Water Quality - Pest,Water Quality - Tillage,Biodiversity - Fieldprint,Nitrogen,Phosphorus,Potassium,changes
Corn grain,FTM Region 14 - Corn grain - Reduced Tillage,False,base,230.0,0.00434783,8600898.69477903,37395.21171643,28151.35230982,2963.67490122,2636.2571452,2448.0,86.39821851,1109.52914168,2445.28455007,10.63167196,3.37274387,0.0,0.48577818,0.43211304,0.4587765,1.74238458,0.0,0.02564097,0.18186376,3.93237107,5.55065748,0.0245,5.52615748,-0.496,7.38222656,7.125,3.25,2.0,5,0.73544974,160.0,19.0,10.0,base
Corn grain,FTM Region 14 - Corn grain - No till,False,base,230.0,0.00434783,8276806.29631757,35986.11433182,28151.35230982,1554.5775166,2636.2571452,2448.0,86.39821851,1109.52914168,2392.16232142,10.40070575,3.37274387,0.0,0.25481197,0.43211304,0.4587765,1.74238458,0.0,0.02564097,0.18186376,3.93237107,1.89165186,0.0096,1.88205186,0.162,8.2734375,7.75,3.25,2.0,10,0.77248677,160.0,19.0,10.0,base
Corn silage,FTM Region 14 - Corn silage - Conventional Tillage,False,base,27.0,0.03703704,8231203.30157679,304859.38153988,217799.632417,25657.38342218,22457.00531094,0.0,144.28280356,38801.07758621,4937.0600557,182.85407614,25.38841071,0.0,4.205521,3.68096296,0.0,95.0,0.0,0.04840659,6.35991379,48.17086108,8.021545,0.16680001,7.85474499,-0.736,7.27050781,6.625,3.25,2.0,5,0.6984127,139.0,12.0,10.0,base
Corn silage,FTM Region 14 - Corn silage - Reduced Tillage,False,base,27.0,0.03703704,8031773.21444678,297473.08201655,217799.632417,18271.08389885,22457.00531094,0.0,144.28280356,38801.07758621,4904.37132021,181.64338223,25.38841071,0.0,2.9948271,3.68096296,0.0,95.0,0.0,0.04840659,6.35991379,48.17086108,8.50706106,0.2834,8.22366106,-0.581,7.82910156,6.625,3.25,2.0,7.5,0.73544974,139.0,12.0,10.0,base
Corn silage,FTM Region 14 - Corn silage - No till,False,base,27.0,0.03703704,7832343.12731677,290086.78249321,217799.632417,10884.78437551,22457.00531094,0.0,144.28280356,38801.07758621,4871.68258472,180.43268832,25.38841071,0.0,1.78413319,3.68096296,0.0,95.0,0.0,0.04840659,6.35991379,48.17086108,4.51930761,0.0883,4.43100761,-0.071,8.38769531,6.625,3.25,2.0,10,0.77248677,139.0,12.0,10.0,base
Potatoes,FTM Region 14 - Potatoes - Conventional Tillage,False,base,273.0,0.003663,9727525.08767259,35631.9600281,21488.79902265,3014.24798091,2221.02250328,0.0,6939.95759212,1967.93292914,4483.37777537,16.42262921,2.42131973,0.0,0.49406765,0.36405128,0.0,8.0,0.0,1.36852435,0.32256537,3.45210084,15.45505934,0.2269,15.22815934,-1.0,6.40986328,6.5625,3.25,2.0,2,0.6984127,92.0,85.0,27.0,base
Potatoes,FTM Region 14 - Potatoes - Reduced Tillage,False,base,273.0,0.003663,9602862.77634113,35175.32152506,21488.79902265,2557.60947787,2221.02250328,0.0,6939.95759212,1967.93292914,4462.94428221,16.34778125,2.42131973,0.0,0.41921969,0.36405128,0.0,8.0,0.0,1.36852435,0.32256537,3.45210084,9.7860532,0.22679999,9.5592532,-0.967,6.40986328,6.5625,3.25,2.0,2,0.73544974,92.0,85.0,27.0,base
Potatoes,FTM Region 14 - Potatoes - No till,False,base,273.0,0.003663,9464431.34986262,34668.24670279,21488.79902265,2050.5346556,2221.02250328,0.0,6939.95759212,1967.93292914,4440.25388304,16.26466624,2.42131973,0.0,0.33610468,0.36405128,0.0,8.0,0.0,1.36852435,0.32256537,3.45210084,8.04605,0.2261,7.81995,-0.65,7.25654297,6.5625,3.25,2.0,5,0.77248677,92.0,85.0,27.0,base
Wheat durum,FTM Region 14 - Wheat durum - No till,False,base,98.0,0.01020408,11111018.59707803,113377.74078651,99397.55418566,3819.21473467,6187.13411628,975.0,1765.36550325,1233.47224666,3835.23115949,39.13501183,12.85847541,0.0,0.62601036,1.01414286,0.25145498,2.4884563,0.0,0.4721952,0.20217936,21.22209737,1.3006371,0.0101,1.2905371,0.18,8.26708984,7.6875,3.25,2.0,10,0.77248677,272.0,105.0,10.0,base
Wheat durum,FTM Region 14 - Wheat durum - Reduced Tillage,False,base,98.0,0.01020408,11321552.80932664,115526.04907476,99397.55418566,5967.52302292,6187.13411628,975.0,1765.36550325,1233.47224666,3869.73998048,39.48714266,12.85847541,0.0,0.97814118,1.01414286,0.25145498,2.4884563,0.0,0.4721952,0.20217936,21.22209737,1.05646438,0.0086,1.04786438,-0.017,8.06650391,7.6875,3.25,2.0,7.5,0.73544974,272.0,105.0,10.0,base
Wheat durum,FTM Region 14 - Wheat durum - Conventional Tillage,False,base,98.0,0.01020408,11426819.91545094,116600.20321889,99397.55418566,7041.67716705,6187.13411628,975.0,1765.36550325,1233.47224666,3886.99439097,39.66320807,12.85847541,0.0,1.1542066,1.01414286,0.25145498,2.4884563,0.0,0.4721952,0.20217936,21.22209737,15.42790185,0.0677,15.36020185,-1.0,6.69990234,7.1875,3.25,2.0,2,0.6984127,272.0,105.0,10.0,base
Corn grain,FTM Region 14 - Corn grain - Conventional Tillage - Cover Crop,True,base,230.0,0.00434783,9027445.15433476,39249.76154059,28151.35230982,4818.22472537,2636.2571452,2448.0,86.39821851,1109.52914168,2515.20010088,10.93565261,3.37274387,0.0,0.78975884,0.43211304,0.4587765,1.74238458,0.0,0.02564097,0.18186376,3.93237107,5.89862829,0.0098,5.88882829,-0.822,6.58388672,6.9375,3.25,2.0,2,0.78730159,160.0,19.0,10.0,base
Corn grain,FTM Region 14 - Corn grain - No till - Cover Crop,True,base,230.0,0.00434783,8326700.83185047,36203.047095,28151.35230982,1771.51027979,2636.2571452,2448.0,86.39821851,1109.52914168,2400.34057225,10.43626336,3.37274387,0.0,0.29036958,0.43211304,0.4587765,1.74238458,0.0,0.02564097,0.18186376,3.93237107,0.01702179,0.0081,0.00892179,0.41,8.26708984,7.6875,3.25,2.0,10,0.86137566,160.0,19.0,10.0,base
Corn grain,FTM Region 14 - Corn grain - Reduced Tillage - Cover Crop,True,base,230.0,0.00434783,8618961.40497195,37473.74523901,28151.35230982,3042.2084238,2636.2571452,2448.0,86.39821851,1109.52914168,2448.24522247,10.64454445,3.37274387,0.0,0.49865067,0.43211304,0.4587765,1.74238458,0.0,0.02564097,0.18186376,3.93237107,4.31788689,0.01,4.30788689,-0.377,7.38222656,7.125,3.25,2.0,5,0.82433862,160.0,19.0,10.0,base
Corn silage,FTM Region 14 - Corn silage - Conventional Tillage - Cover Crop,True,base,27.0,0.03703704,8249266.01176971,305528.37080629,217799.632417,26326.37268859,22457.00531094,0.0,144.28280356,38801.07758621,4940.0207281,182.96373067,25.38841071,0.0,4.31517554,3.68096296,0.0,95.0,0.0,0.04840659,6.35991379,48.17086108,6.35156448,0.0733,6.27826448,-0.581,7.28447266,6.6875,3.25,2.0,5,0.78730159,139.0,12.0,10.0,base
Corn silage,FTM Region 14 - Corn silage - No till - Cover Crop,True,base,27.0,0.03703704,7882237.66284967,291934.72825369,217799.632417,12732.73013599,22457.00531094,0.0,144.28280356,38801.07758621,4879.86083554,180.7355865,25.38841071,0.0,2.08703137,3.68096296,0.0,95.0,0.0,0.04840659,6.35991379,48.17086108,0.0682609,0.0638,0.0044609,0.37,8.38769531,6.625,3.25,2.0,10,0.86137566,139.0,12.0,10.0,base
Corn silage,FTM Region 14 - Corn silage - Reduced Tillage - Cover Crop,True,base,27.0,0.03703704,8049835.9246397,298142.07128295,217799.632417,18940.07316525,22457.00531094,0.0,144.28280356,38801.07758621,4907.33199261,181.75303676,25.38841071,0.0,3.10448163,3.68096296,0.0,95.0,0.0,0.04840659,6.35991379,48.17086108,4.17371136,0.1424,4.03131136,-0.196,7.82910156,6.625,3.25,2.0,7.5,0.82433862,139.0,12.0,10.0,base
Potatoes,FTM Region 14 - Potatoes - Conventional Tillage - Cover Crop,True,base,273.0,0.003663,9745587.7978655,35698.12380171,21488.79902265,3080.41175451,2221.02250328,0.0,6939.95759212,1967.93292914,4486.33844777,16.43347417,2.42131973,0.0,0.50491261,0.36405128,0.0,8.0,0.0,1.36852435,0.32256537,3.45210084,38.16857251,0.1323,38.03627251,-1.0,6.52587891,6.8125,3.25,2.0,2,0.78730159,92.0,85.0,27.0,base
Potatoes,FTM Region 14 - Potatoes - No till - Cover Crop,True,base,273.0,0.003663,9514325.88539551,34851.01056921,21488.79902265,2233.29852202,2221.02250328,0.0,6939.95759212,1967.93292914,4448.43213386,16.2946232,2.42131973,0.0,0.36606164,0.36405128,0.0,8.0,0.0,1.36852435,0.32256537,3.45210084,21.28376669,0.1815,21.10226668,-1.0,7.31240234,6.8125,3.25,2.0,5,0.86137566,92.0,85.0,27.0,base
Potatoes,FTM Region 14 - Potatoes - Reduced Tillage - Cover Crop,True,base,273.0,0.003663,9620925.48653405,35241.48529866,21488.79902265,2623.77325147,2221.02250328,0.0,6939.95759212,1967.93292914,4465.90495462,16.35862621,2.42131973,0.0,0.43006465,0.36405128,0.0,8.0,0.0,1.36852435,0.32256537,3.45210084,18.98299875,0.13169999,18.85129876,-1.0,6.52587891,6.8125,3.25,2.0,2,0.82433862,92.0,85.0,27.0,base
Wheat durum,FTM Region 14 - Wheat durum - Conventional Tillage - Cover Crop,True,base,98.0,0.01020408,11444882.62564386,116784.5165882,99397.55418566,7225.99053636,6187.13411628,975.0,1765.36550325,1233.47224666,3889.95506337,39.69341901,12.85847541,0.0,1.18441754,1.01414286,0.25145498,2.4884563,0.0,0.4721952,0.20217936,21.22209737,8.52379133,0.0298,8.49399133,-0.797,6.69990234,7.1875,3.25,2.0,2,0.78730159,272.0,105.0,10.0,base
Wheat durum,FTM Region 14 - Wheat durum - No till - Cover Crop,True,base,98.0,0.01020408,11160913.13261093,113886.86870011,99397.55418566,4328.34264827,6187.13411628,975.0,1765.36550325,1233.47224666,3843.40941032,39.21846337,12.85847541,0.0,0.7094619,1.01414286,0.25145498,2.4884563,0.0,0.4721952,0.20217936,21.22209737,0.03260448,0.0103,0.02230448,0.461,8.23535156,7.375,3.25,2.0,10,0.86137566,272.0,105.0,10.0,base
Wheat durum,FTM Region 14 - Wheat durum - Reduced Tillage - Cover Crop,True,base,98.0,0.01020408,11339615.51951956,115710.36244408,99397.55418566,6151.83639224,6187.13411628,975.0,1765.36550325,1233.47224666,3872.70065288,39.5173536,12.85847541,0.0,1.00835213,1.01414286,0.25145498,2.4884563,0.0,0.4721952,0.20217936,21.22209737,0.18170538,0.0055,0.17620538,0.137,8.06650391,7.6875,3.25,2.0,7.5,0.82433862,272.0,105.0,10.0,base
Alfalfa,FTM Region 14 - Alfalfa - No till,False,residue_burning__false,8.6,0.11627907,5856398.96948811,680976.62435908,436848.85465116,162342.55813953,23501.51718587,683.79,1376.51825581,112446.77225341,45584.71717509,5300.54850873,43.5021239,0.0,26.60969073,3.8522093,0.09497083,0.0,0.0,0.06174419,18.43123496,5217.2121523,0.0014,0.0014,0.0,0.218,8.22265625,7.25,3.25,2.0,10,0.77248677,25.0,200.0,10.0,"[{'path': 'cropyear.greenhouse.residue_burning', 'value': False}]"
Alfalfa,FTM Region 14 - Alfalfa - Reduced Tillage,False,residue_burning__false,8.6,0.11627907,6045941.96948811,703016.50808001,436848.85465116,184382.44186047,23501.51718587,683.79,1376.51825581,112446.77225341,45615.7853107,5304.16108264,43.5021239,0.0,30.22226464,3.8522093,0.09497083,0.0,0.0,0.06174419,18.43123496,5217.2121523,0.48084962,0.0245,0.45634962,0.008,7.84306641,6.6875,3.25,2.0,7.5,0.73544974,25.0,200.0,10.0,"[{'path': 'cropyear.greenhouse.residue_burning', 'value': False}]"
Alfalfa,FTM Region 14 - Alfalfa - Conventional Tillage,False,residue_burning__false,8.6,0.11627907,6457388.96948811,750859.18249862,436848.85465116,232225.11627907,23501.51718587,683.79,1376.51825581,112446.77225341,45683.22589774,5312.00301137,43.5021239,0.0,38.06419337,3.8522093,0.09497083,0.0,0.0,0.06174419,18.43123496,5217.2121523,0.77607906,0.0436,0.73247906,-0.094,7.28447266,6.6875,3.25,2.0,5,0.6984127,25.0,200.0,10.0,"[{'path': 'cropyear.greenhouse.residue_burning', 'value': False}]"
Barley,FTM Region 14 - Barley - No till,False,residue_burning__false,39.0,0.02564103,4416220.15542227,113236.4142416,81514.18507541,8670.70829774,15547.15752296,2088.0,4383.19855769,1033.1647878,1400.50298135,35.91033286,6.78009125,0.0,1.42122231,2.54835897,0.39130936,0.0,0.0,1.0780226,0.16934682,23.52198154,0.03320531,0.0167,0.01650531,0.323,8.25439453,7.5625,3.25,2.0,10,0.77248677,51.0,8.0,10.0,"[{'path': 'cropyear.greenhouse.residue_burning', 'value': False}]"
Barley,FTM Region 14 - Barley - Reduced Tillage - Cover Crop,True,residue_burning__false,39.0,0.02564103,4697376.60342516,120445.55393398,81514.18507541,15879.84799012,15547.15752296,2088.0,4383.19855769,1033.1647878,1446.58754608,37.09198836,6.78009125,0.0,2.60287782,2.54835897,0.39130936,0.0,0.0,1.0780226,0.16934682,23.52198154,1.61111961,0.0391,1.57201961,-0.188,7.43808594,7.375,3.25,2.0,5,0.82433862,51.0,8.0,10.0,"[{'path': 'cropyear.greenhouse.residue_burning', 'value': False}]"
Barley,FTM Region 14 - Barley - Reduced Tillage,False,residue_burning__false,39.0,0.02564103,4679313.89323224,119982.40751878,81514.18507541,15416.70157491,15547.15752296,2088.0,4383.19855769,1033.1647878,1443.62687367,37.01607368,6.78009125,0.0,2.52696314,2.54835897,0.39130936,0.0,0.0,1.0780226,0.16934682,23.52198154,1.94801192,0.0557,1.89231192,-0.221,7.42412109,7.3125,3.25,2.0,5,0.73544974,51.0,8.0,10.0,"[{'path': 'cropyear.greenhouse.residue_burning', 'value': False}]"
Barley,FTM Region 14 - Barley - Conventional Tillage - Cover Crop,True,residue_burning__false,39.0,0.02564103,5017323.46184235,128649.31953442,81514.18507541,24083.61359056,15547.15752296,2088.0,4383.19855769,1033.1647878,1499.03027614,38.43667375,6.78009125,0.0,3.94756321,2.54835897,0.39130936,0.0,0.0,1.0780226,0.16934682,23.52198154,4.82267645,0.0687,4.75397645,-0.765,6.78691406,7.375,3.25,2.0,2,0.78730159,51.0,8.0,10.0,"[{'path': 'cropyear.greenhouse.residue_burning', 'value': False}]"
Barley,FTM Region 14 - Barley - Conventional Tillage,False,residue_burning__false,39.0,0.02564103,4999260.75164943,128186.17311922,81514.18507541,23620.46717536,15547.15752296,2088.0,4383.19855769,1033.1647878,1496.06960373,38.36075907,6.78009125,0.0,3.87164853,2.54835897,0.39130936,0.0,0.0,1.0780226,0.16934682,23.52198154,5.85717629,0.0879,5.76927629,-0.857,6.75791016,7.3125,3.25,2.0,2,0.6984127,51.0,8.0,10.0,"[{'path': 'cropyear.greenhouse.residue_burning', 'value': False}]"
Barley,FTM Region 14 - Barley - No till - Cover Crop,True,residue_burning__false,39.0,0.02564103,4466114.69095517,114515.76130654,81514.18507541,9950.05536268,15547.15752296,2088.0,4383.19855769,1033.1647878,1408.68123217,36.12003159,6.78009125,0.0,1.63092105,2.54835897,0.39130936,0.0,0.0,1.0780226,0.16934682,23.52198154,0.01492263,0.0118,0.00312263,0.314,8.24169922,7.4375,3.25,2.0,10,0.86137566,51.0,8.0,10.0,"[{'path': 'cropyear.greenhouse.residue_burning', 'value': False}]"
Corn grain,FTM Region 14 - Corn grain - Conventional Tillage,False,residue_burning__false,230.0,0.00434783,9009382.44414184,39171.22801801,28151.35230982,4739.6912028,2636.2571452,2448.0,86.39821851,1109.52914168,2111.49097507,9.18039554,3.37274387,0.0,0.77688635,0.43211304,0.4587765,0.0,0.0,0.02564097,0.18186376,3.93237107,7.18393745,0.0242,7.15973745,-0.941,6.496875,6.75,3.25,2.0,2,0.6984127,160.0,19.0,10.0,"[{'path': 'cropyear.greenhouse.residue_burning', 'value': False}]"
Corn grain,FTM Region 14 - Corn grain - Reduced Tillage,False,residue_burning__false,230.0,0.00434783,8600898.69477903,37395.21171643,28151.35230982,2963.67490122,2636.2571452,2448.0,86.39821851,1109.52914168,2044.53609667,8.88928738,3.37274387,0.0,0.48577818,0.43211304,0.4587765,0.0,0.0,0.02564097,0.18186376,3.93237107,5.55065748,0.0245,5.52615748,-0.496,7.38222656,7.125,3.25,2.0,5,0.73544974,160.0,19.0,10.0,"[{'path': 'cropyear.greenhouse.residue_burning', 'value': False}]"
Corn grain,FTM Region 14 - Corn grain - No till,False,residue_burning__false,230.0,0.00434783,8276806.29631757,35986.11433182,28151.35230982,1554.5775166,2636.2571452,2448.0,86.39821851,1109.52914168,1991.41386802,8.65832117,3.37274387,0.0,0.25481197,0.43211304,0.4587765,0.0,0.0,0.02564097,0.18186376,3.93237107,1.89165186,0.0096,1.88205186,0.162,8.2734375,7.75,3.25,2.0,10,0.77248677,160.0,19.0,10.0,"[{'path': 'cropyear.greenhouse.residue_burning', 'value': False}]"
Corn silage,FTM Region 14 - Corn silage - Conventional Tillage,False,residue_burning__false,27.0,0.03703704,8231203.30157679,304859.38153988,217799.632417,25657.38342218,22457.00531094,0.0,144.28280356,38801.07758621,2372.0600557,87.85407614,25.38841071,0.0,4.205521,3.68096296,0.0,0.0,0.0,0.04840659,6.35991379,48.17086108,8.021545,0.16680001,7.85474499,-0.736,7.27050781,6.625,3.25,2.0,5,0.6984127,139.0,12.0,10.0,"[{'path': 'cropyear.greenhouse.residue_burning', 'value': False}]"
Corn silage,FTM Region 14 - Corn silage - Reduced Tillage,False,residue_burning__false,27.0,0.03703704,8031773.21444678,297473.08201655,217799.632417,18271.08389885,22457.00531094,0.0,144.28280356,38801.07758621,2339.37132021,86.64338223,25.38841071,0.0,2.9948271,3.68096296,0.0,0.0,0.0,0.04840659,6.35991379,48.17086108,8.50706106,0.2834,8.22366106,-0.581,7.82910156,6.625,3.25,2.0,7.5,0.73544974,139.0,12.0,10.0,"[{'path': 'cropyear.greenhouse.residue_burning', 'value': False}]"
Corn silage,FTM Region 14 - Corn silage - No till,False,residue_burning__false,27.0,0.03703704,7832343.12731677,290086.78249321,217799.632417,10884.78437551,22457.00531094,0.0,144.28280356,38801.07758621,2306.68258472,85.43268832,25.38841071,0.0,1.78413319,3.68096296,0.0,0.0,0.0,0.04840659,6.35991379,48.17086108,4.51930761,0.0883,4.43100761,-0.071,8.38769531,6.625,3.25,2.0,10,0.77248677,139.0,12.0,10.0,"[{'path': 'cropyear.greenhouse.residue_burning', 'value': False}]"
Potatoes,FTM Region 14 - Potatoes - Conventional Tillage,False,residue_burning__false,273.0,0.003663,9727525.08767259,35631.9600281,21488.79902265,3014.24798091,2221.02250328,0.0,6939.95759212,1967.93292914,2299.37777537,8.42262921,2.42131973,0.0,0.49406765,0.36405128,0.0,0.0,0.0,1.36852435,0.32256537,3.45210084,15.45505934,0.2269,15.22815934,-1.0,6.40986328,6.5625,3.25,2.0,2,0.6984127,92.0,85.0,27.0,"[{'path': 'cropyear.greenhouse.residue_burning', 'value': False}]"
Potatoes,FTM Region 14 - Potatoes - Reduced Tillage,False,residue_burning__false,273.0,0.003663,9602862.77634113,35175.32152506,21488.79902265,2557.60947787,2221.02250328,0.0,6939.95759212,1967.93292914,2278.94428221,8.34778125,2.42131973,0.0,0.41921969,0.36405128,0.0,0.0,0.0,1.36852435,0.32256537,3.45210084,9.7860532,0.22679999,9.5592532,-0.967,6.40986328,6.5625,3.25,2.0,2,0.73544974,92.0,85.0,27.0,"[{'path': 'cropyear.greenhouse.residue_burning', 'value': False}]"
Potatoes,FTM Region 14 - Potatoes - No till,False,residue_burning__false,273.0,0.003663,9464431.34986262,34668.24670279,21488.79902265,2050.5346556,2221.02250328,0.0,6939.95759212,1967.93292914,2256.25388304,8.26466624,2.42131973,0.0,0.33610468,0.36405128,0.0,0.0,0.0,1.36852435,0.32256537,3.45210084,8.04605,0.2261,7.81995,-0.65,7.25654297,6.5625,3.25,2.0,5,0.77248677,92.0,85.0,27.0,"[{'path': 'cropyear.greenhouse.residue_burning', 'value': False}]"
Wheat durum,FTM Region 14 - Wheat durum - No till,False,residue_burning__false,98.0,0.01020408,11111018.59707803,113377.74078651,99397.55418566,3819.21473467,6187.13411628,975.0,1765.36550325,1233.47224666,3591.36244209,36.64655553,12.85847541,0.0,0.62601036,1.01414286,0.25145498,0.0,0.0,0.4721952,0.20217936,21.22209737,1.3006371,0.0101,1.2905371,0.18,8.26708984,7.6875,3.25,2.0,10,0.77248677,272.0,105.0,10.0,"[{'path': 'cropyear.greenhouse.residue_burning', 'value': False}]"
Wheat durum,FTM Region 14 - Wheat durum - Reduced Tillage,False,residue_burning__false,98.0,0.01020408,11321552.80932664,115526.04907476,99397.55418566,5967.52302292,6187.13411628,975.0,1765.36550325,1233.47224666,3625.87126308,36.99868636,12.85847541,0.0,0.97814118,1.01414286,0.25145498,0.0,0.0,0.4721952,0.20217936,21.22209737,1.05646438,0.0086,1.04786438,-0.017,8.06650391,7.6875,3.25,2.0,7.5,0.73544974,272.0,105.0,10.0,"[{'path': 'cropyear.greenhouse.residue_burning', 'value': False}]"
