Crop,LMOD Template,Cover Crop,change name,Yield Adjusted,Land Use - Fieldprint,Energy Use - Total Energy,Energy Use - Fieldprint,Energy Use - Application - Fieldprint,Energy Use - Management - Fieldprint,Energy Use - Manure Loading - Fieldprint,Energy Use - Post Harvest - Fieldprint,Energy Use - Seed - Fieldprint,Energy Use - Transportation - Fieldprint,Greenhouse Gas - Total Greenhouse,Greenhouse Gas - Fieldprint,Greenhouse Gas - Application - Fieldprint,Greenhouse Gas - Irrigation - Fieldprint,Greenhouse Gas - Management - Fieldprint,Greenhouse Gas - Manure Loading - Fieldprint,Greenhouse Gas - Post Harvest - Fieldprint,Greenhouse Gas - Residue Burning - Fieldprint,Greenhouse Gas - Rice - Fieldprint,Greenhouse Gas - Seed - Fieldprint,Greenhouse Gas - Transportation - Fieldprint,Greenhouse Gas - Nitrous Oxide - Fieldprint,Soil Conservation - Fieldprint,Soil Conservation - Water Fieldprint,Soil Conservation - Wind Fieldprint,Soil Carbon - Fieldprint,Water Quality - Fieldprint,Water Quality - Field,Water Quality - Nutrient,Water Quality - Pest,Water Quality - Tillage,Biodiversity - Fieldprint,Nitrogen,Phosphorus,Potassium,changes
Peanuts,FTM Region 10 - Peanuts - Reduced Tillage,False,base,4132.0,0.00024201,6353291.77829528,1537.58271498,956.79387463,160.34514329,146.74229027,209.74770557,44.45059051,19.50311071,2130.97391753,0.51572457,0.09429235,0.0,0.02628229,0.02405276,0.0343799,0.08204041,0.0,0.00742336,0.00319677,0.24405673,0.09108633,0.0496,0.04148633,0.008,7.34033203,6.9375,3.25,2.0,5,0.73544974,65.0,36.0,27.0,base
Peanuts,FTM Region 10 - Peanuts - No till,False,base,4132.0,0.00024201,6205680.94171872,1501.85889199,956.79387463,124.6213203,146.74229027,209.74770557,44.45059051,19.50311071,2106.77891435,0.50986905,0.09429235,0.0,0.02042677,0.02405276,0.0343799,0.08204041,0.0,0.00742336,0.00319677,0.24405673,0.04058269,0.0272,0.01338269,0.142,8.19091797,6.9375,3.25,2.0,10,0.77248677,65.0,36.0,27.0,base
Sorghum,FTM Region 10 - Sorghum - Conventional Tillage,False,base,87.0,0.01149425,6129763.50354561,70457.05176489,48630.43797564,11235.16230391,6969.41544133,2412.0,90.77419058,1119.26185345,2671.11801219,30.70250589,4.96850824,0.0,1.8415639,1.14236782,0.49974468,2.38664399,0.0,0.02693966,0.18345905,19.65327855,3.65399082,0.0139,3.64009082,-0.494,6.64189453,7.0625,3.25,2.0,2,0.6984127,87.0,24.0,3.0,base
Sorghum,FTM Region 10 - Sorghum - Reduced Tillage,False,base,87.0,0.01149425,5913751.2562385,67974.15237056,48630.43797564,8752.26290957,6969.41544133,2412.0,90.77419058,1119.26185345,2635.71128237,30.29553198,4.96850824,0.0,1.43458999,1.14236782,0.49974468,2.38664399,0.0,0.02693966,0.18345905,19.65327855,5.67324525,0.0088,5.66444525,-0.442,8.03857422,7.5625,3.25,2.0,7.5,0.73544974,87.0,24.0,3.0,base
Sorghum,FTM Region 10 - Sorghum - No till,False,base,87.0,0.01149425,5708547.02404681,65615.48303502,48630.43797564,6393.59357403,6969.41544133,2412.0,90.77419058,1119.26185345,2602.07610242,29.90892072,4.96850824,0.0,1.04797873,1.14236782,0.49974468,2.38664399,0.0,0.02693966,0.18345905,19.65327855,0.05789248,0.0057,0.05219248,0.448,8.26708984,7.6875,3.25,2.0,10,0.77248677,87.0,24.0,3.0,base
Soybeans,FTM Region 10 - Soybeans - Conventional Tillage,False,base,37.0,0.02702703,4131042.14889146,111649.78780788,57054.76583784,34064.65482329,16387.54441609,1050.0,1913.06023649,1179.76249418,2555.94102963,69.07948729,2.48977443,0.0,5.58356318,2.68610811,0.35388332,9.40526065,0.0,0.33837065,0.19337576,48.0291512,2.48938727,0.0524,2.43698727,-0.506,6.52587891,6.8125,3.25,2.0,2,0.6984127,4.0,15.0,3.0,base
Soybeans,FTM Region 10 - Soybeans - Reduced Tillage,False,base,37.0,0.02702703,3796141.73531456,102598.42527877,57054.76583784,25013.29229418,16387.54441609,1050.0,1913.06023649,1179.76249418,2501.0472511,67.59587165,2.48977443,0.0,4.09994754,2.68610811,0.35388332,9.40526065,0.0,0.33837065,0.19337576,48.0291512,1.26313065,0.0346,1.22853065,-0.181,7.31240234,6.8125,3.25,2.0,5,0.73544974,4.0,15.0,3.0,base
Soybeans,FTM Region 10 - Soybeans - No till,False,base,37.0,0.02702703,3416232.60125694,92330.61084478,57054.76583784,14745.47786019,16387.54441609,1050.0,1913.06023649,1179.76249418,2438.77605937,65.91286647,2.48977443,0.0,2.41694236,2.68610811,0.35388332,9.40526065,0.0,0.33837065,0.19337576,48.0291512,1.23781501,0.0075,1.23031501,0.165,8.22265625,7.25,3.25,2.0,10,0.77248677,4.0,15.0,3.0,base
Wheat winter,FTM Region 10 - Wheat winter - Conventional Tillage,False,base,35.0,0.02857143,4498302.0198331,128522.91485237,82531.92205135,21501.81637251,17323.97552558,975.0,4943.02340909,1247.17749384,2832.06279684,80.91607991,6.20651143,0.0,3.52437888,2.8396,0.32860594,2.4884563,0.0,1.32214655,0.2044258,64.00195501,0.02916872,0.0256,0.00356872,0.134,7.43808594,7.375,3.25,2.0,5,0.6984127,41.0,12.0,2.0,base
Wheat winter,FTM Region 10 - Wheat winter - Reduced Tillage,False,base,35.0,0.02857143,4365052.51840993,124715.78624028,82531.92205135,17694.68776042,17323.97552558,975.0,4943.02340909,1247.17749384,2810.2217709,80.2920506,6.20651143,0.0,2.90034957,2.8396,0.32860594,2.4884563,0.0,1.32214655,0.2044258,64.00195501,0.01878436,0.017,0.00178436,0.243,7.99667969,7.375,3.25,2.0,7.5,0.73544974,41.0,12.0,2.0,base
Wheat winter,FTM Region 10 - Wheat winter - No till,False,base,35.0,0.02857143,4185017.63648707,119571.93247106,82531.92205135,12550.83399119,17323.97552558,975.0,4943.02340909,1247.17749384,2780.71211808,79.44891766,6.20651143,0.0,2.05721663,2.8396,0.32860594,2.4884563,0.0,1.32214655,0.2044258,64.00195501,0.0061,0.0061,0.0,0.479,8.26708984,7.6875,3.25,2.0,10,0.77248677,41.0,12.0,2.0,base
Wheat winter,FTM Region 10 - Wheat winter - No till - Cover Crop,True,base,35.0,0.02857143,4273258.41742953,122093.09764084,82531.92205135,15071.99916098,17323.97552558,975.0,4943.02340909,1247.17749384,2795.17573081,79.86216374,6.20651143,0.0,2.47046271,2.8396,0.32860594,2.4884563,0.0,1.32214655,0.2044258,64.00195501,0.0049,0.0049,0.0,0.57,8.2734375,7.75,3.25,2.0,10,0.86137566,41.0,12.0,2.0,base
Wheat winter,FTM Region 10 - Wheat winter - Reduced Tillage - Cover Crop,True,base,35.0,0.02857143,4411837.89890962,126052.51139742,82531.92205135,19031.41291755,17323.97552558,975.0,4943.02340909,1247.17749384,2817.89039779,80.51115422,6.20651143,0.0,3.1194532,2.8396,0.32860594,2.4884563,0.0,1.32214655,0.2044258,64.00195501,0.0058,0.0058,0.0,0.395,8.06650391,7.6875,3.25,2.0,7.5,0.82433862,41.0,12.0,2.0,base
Wheat winter,FTM Region 10 - Wheat winter - Conventional Tillage - Cover Crop,True,base,35.0,0.02857143,4521694.71008295,129191.27743094,82531.92205135,22170.17895107,17323.97552558,975.0,4943.02340909,1247.17749384,2835.89711028,81.02563172,6.20651143,0.0,3.6339307,2.8396,0.32860594,2.4884563,0.0,1.32214655,0.2044258,64.00195501,0.0088,0.0088,0.0,0.259,7.50791016,7.6875,3.25,2.0,5,0.78730159,41.0,12.0,2.0,base
Corn grain,FTM Region 10 - Corn grain - Conventional Tillage - Cover Crop,True,base,83.0,0.01204819,7499442.11098188,90354.7242287,68056.78828023,11212.93662578,7305.29088428,2448.0,239.4167501,1092.2916883,3181.36928155,38.32975038,8.05179625,0.0,1.83792087,1.19742169,0.50720356,1.74238458,0.0,0.07105329,0.17903835,24.74293179,0.08359696,0.0091,0.07449696,0.254,7.42412109,7.3125,3.25,2.0,5,0.78730159,122.0,32.0,36.0,base
Corn grain,FTM Region 10 - Corn grain - No till - Cover Crop,True,base,83.0,0.01204819,7225836.46805964,87058.27069951,68056.78828023,7916.4830966,7305.29088428,2448.0,239.4167501,1092.2916883,3136.52237496,37.7894262,8.05179625,0.0,1.2975967,1.19742169,0.50720356,1.74238458,0.0,0.07105329,0.17903835,24.74293179,0.0055,0.0055,0.0,0.669,8.26074219,7.625,3.25,2.0,10,0.86137566,122.0,32.0,36.0,base
Corn grain,FTM Region 10 - Corn grain - Reduced Tillage - Cover Crop,True,base,83.0,0.01204819,7319407.22905902,88185.62926577,68056.78828023,9043.84166286,7305.29088428,2448.0,239.4167501,1092.2916883,3151.85962873,37.97421239,8.05179625,0.0,1.48238289,1.19742169,0.50720356,1.74238458,0.0,0.07105329,0.17903835,24.74293179,0.02375922,0.0077,0.01605922,0.456,8.01064453,7.4375,3.25,2.0,7.5,0.82433862,122.0,32.0,36.0,base
Corn silage,FTM Region 10 - Corn silage - Conventional Tillage - Cover Crop,True,base,22.0,0.04545455,7535995.41288676,342545.24604031,232592.7277845,43447.41319131,27560.87015433,0.0,177.07434982,38767.16056034,4711.3478322,214.15217419,26.40341314,0.0,7.12149815,4.51754545,0.0,95.0,0.0,0.05940809,6.35435443,74.69595492,0.1135397,0.0154,0.0981397,0.016,6.84492187,7.5,3.25,2.0,2,0.78730159,106.0,20.0,26.0,base
Corn silage,FTM Region 10 - Corn silage - No till - Cover Crop,True,base,22.0,0.04545455,7044600.86263843,320209.13011993,232592.7277845,21111.29727093,27560.87015433,0.0,177.07434982,38767.16056034,4630.8029821,210.49104464,26.40341314,0.0,3.4603686,4.51754545,0.0,95.0,0.0,0.05940809,6.35435443,74.69595492,0.0126,0.0126,0.0,0.665,8.25439453,7.5625,3.25,2.0,10,0.86137566,106.0,20.0,26.0,base
Corn silage,FTM Region 10 - Corn silage - Reduced Tillage - Cover Crop,True,base,22.0,0.04545455,7186733.66415647,326669.71200711,232592.7277845,27571.87915812,27560.87015433,0.0,177.07434982,38767.16056034,4654.10007643,211.55000347,26.40341314,0.0,4.51932744,4.51754545,0.0,95.0,0.0,0.05940809,6.35435443,74.69595492,0.04533325,0.0092,0.03613325,0.357,8.02460938,7.5,3.25,2.0,7.5,0.82433862,106.0,20.0,26.0,base
Cotton,FTM Region 10 - Cotton - Conventional Tillage - Cover Crop,True,base,878.0,0.00113895,6457504.6379756,7354.78888152,4841.18447031,1320.52245716,690.59127949,249.0,35.50231814,217.98835642,2472.75231109,2.8163466,0.48677608,0.0,0.21644783,0.1131959,0.04081378,0.06310801,0.0,0.00755839,0.03573064,1.85271597,0.17625314,0.0112,0.16505314,0.165,7.45205078,7.4375,3.25,2.0,5,0.78730159,83.0,32.0,8.0,base
Cotton,FTM Region 10 - Cotton - No till - Cover Crop,True,base,878.0,0.00113895,6138890.27457264,6991.90236284,4841.18447031,957.63593847,690.59127949,249.0,35.50231814,217.98835642,2420.52799129,2.75686559,0.48677608,0.0,0.15696683,0.1131959,0.04081378,0.06310801,0.0,0.00755839,0.03573064,1.85271597,0.00659218,0.0057,0.00089218,0.602,8.26074219,7.625,3.25,2.0,10,0.86137566,83.0,32.0,8.0,base
Cotton,FTM Region 10 - Cotton - Reduced Tillage - Cover Crop,True,base,878.0,0.00113895,6295532.46624566,7170.31032602,4841.18447031,1136.04390166,690.59127949,249.0,35.50231814,217.98835642,2446.20333067,2.78610858,0.48677608,0.0,0.18620981,0.1131959,0.04081378,0.06310801,0.0,0.00755839,0.03573064,1.85271597,0.01978269,0.0064,0.01338269,0.397,8.03857422,7.5625,3.25,2.0,7.5,0.82433862,83.0,32.0,8.0,base
Peanuts,FTM Region 10 - Peanuts - Conventional Tillage - Cover Crop,True,base,4132.0,0.00024201,6785316.27290951,1642.1384978,956.79387463,264.90092611,146.74229027,209.74770557,44.45059051,19.50311071,2201.78737719,0.53286239,0.09429235,0.0,0.04342011,0.02405276,0.0343799,0.08204041,0.0,0.00742336,0.00319677,0.24405673,0.76109637,0.042,0.71909637,-0.331,6.64189453,7.0625,3.25,2.0,2,0.78730159,65.0,36.0,27.0,base
Peanuts,FTM Region 10 - Peanuts - No till - Cover Crop,True,base,4132.0,0.00024201,6270529.03241133,1517.55300881,956.79387463,140.31543712,146.74229027,209.74770557,44.45059051,19.50311071,2117.40821364,0.51244148,0.09429235,0.0,0.02299921,0.02405276,0.0343799,0.08204041,0.0,0.00742336,0.00319677,0.24405673,0.0269,0.0269,0.0,0.46,8.20361328,7.0625,3.25,2.0,10,0.86137566,65.0,36.0,27.0,base
Peanuts,FTM Region 10 - Peanuts - Reduced Tillage - Cover Crop,True,base,4132.0,0.00024201,6376684.46854512,1543.24406306,956.79387463,166.00649137,146.74229027,209.74770557,44.45059051,19.50311071,2134.80823098,0.51665252,0.09429235,0.0,0.02721025,0.02405276,0.0343799,0.08204041,0.0,0.00742336,0.00319677,0.24405673,0.18146878,0.0182,0.16326878,0.094,7.42412109,7.3125,3.25,2.0,5,0.82433862,65.0,36.0,27.0,base
Sorghum,FTM Region 10 - Sorghum - Conventional Tillage - Cover Crop,True,base,87.0,0.01149425,6153156.19379546,70725.93326202,48630.43797564,11504.04380103,6969.41544133,2412.0,90.77419058,1119.26185345,2674.95232564,30.74657846,4.96850824,0.0,1.88563647,1.14236782,0.49974468,2.38664399,0.0,0.02693966,0.18345905,19.65327855,0.23393612,0.0042,0.22973612,0.086,6.90292969,7.625,3.25,2.0,2,0.78730159,87.0,24.0,3.0,base
Sorghum,FTM Region 10 - Sorghum - No till - Cover Crop,True,base,87.0,0.01149425,5773395.11473942,66360.86338781,48630.43797564,7138.97392682,6969.41544133,2412.0,90.77419058,1119.26185345,2612.70540171,30.03109657,4.96850824,0.0,1.17015458,1.14236782,0.49974468,2.38664399,0.0,0.02693966,0.18345905,19.65327855,0.0047,0.0047,0.0,0.794,8.2734375,7.75,3.25,2.0,10,0.86137566,87.0,24.0,3.0,base
Sorghum,FTM Region 10 - Sorghum - Reduced Tillage - Cover Crop,True,base,87.0,0.01149425,5937143.94648834,68243.03386768,48630.43797564,9021.1444067,6969.41544133,2412.0,90.77419058,1119.26185345,2639.54559581,30.33960455,4.96850824,0.0,1.47866256,1.14236782,0.49974468,2.38664399,0.0,0.02693966,0.18345905,19.65327855,0.03657236,0.0049,0.03167236,0.355,8.08046875,7.75,3.25,2.0,7.5,0.82433862,87.0,24.0,3.0,base
Soybeans,FTM Region 10 - Soybeans - Conventional Tillage - Cover Crop,True,base,37.0,0.02702703,4154434.8391413,112282.02267949,57054.76583784,34696.8896949,16387.54441609,1050.0,1913.06023649,1179.76249418,2559.77534307,69.18311738,2.48977443,0.0,5.68719327,2.68610811,0.35388332,9.40526065,0.0,0.33837065,0.19337576,48.0291512,0.36010627,0.03,0.33010628,-0.224,6.78691406,7.375,3.25,2.0,2,0.78730159,4.0,15.0,3.0,base
Soybeans,FTM Region 10 - Soybeans - No till - Cover Crop,True,base,37.0,0.02702703,3481080.69194955,94083.26194458,57054.76583784,16498.12895999,16387.54441609,1050.0,1913.06023649,1179.76249418,2449.40535866,66.20014483,2.48977443,0.0,2.70422072,2.68610811,0.35388332,9.40526065,0.0,0.33837065,0.19337576,48.0291512,0.0059,0.0059,0.0,0.594,8.24169922,7.4375,3.25,2.0,10,0.86137566,4.0,15.0,3.0,base
Soybeans,FTM Region 10 - Soybeans - Reduced Tillage - Cover Crop,True,base,37.0,0.02702703,3819534.4255644,103230.66015039,57054.76583784,25645.5271658,16387.54441609,1050.0,1913.06023649,1179.76249418,2504.88156455,67.69950174,2.48977443,0.0,4.20357763,2.68610811,0.35388332,9.40526065,0.0,0.33837065,0.19337576,48.0291512,0.17493051,0.013,0.16193051,0.061,7.43808594,7.375,3.25,2.0,5,0.82433862,4.0,15.0,3.0,base
Corn grain,FTM Region 10 - Corn grain - Conventional Tillage,False,residue_burning__false,83.0,0.01204819,7476049.42073204,90072.88458713,68056.78828023,10931.09698422,7305.29088428,2448.0,239.4167501,1092.2916883,3032.91704797,36.54116925,8.05179625,0.0,1.79172432,1.19742169,0.50720356,0.0,0.0,0.07105329,0.17903835,24.74293179,0.40783869,0.0358,0.37203869,-0.04,7.2984375,6.75,3.25,2.0,5,0.6984127,122.0,32.0,36.0,"[{'path': 'cropyear.greenhouse.residue_burning', 'value': False}]"
Corn grain,FTM Region 10 - Corn grain - Reduced Tillage,False,residue_burning__false,83.0,0.01204819,7296014.53880918,87903.78962421,68056.78828023,8762.00202129,7305.29088428,2448.0,239.4167501,1092.2916883,3003.40739515,36.18563127,8.05179625,0.0,1.43618634,1.19742169,0.50720356,0.0,0.0,0.07105329,0.17903835,24.74293179,0.33108783,0.0331,0.29798783,0.15,7.85703125,6.75,3.25,2.0,7.5,0.73544974,122.0,32.0,36.0,"[{'path': 'cropyear.greenhouse.residue_burning', 'value': False}]"
Corn grain,FTM Region 10 - Corn grain - No till,False,residue_burning__false,83.0,0.01204819,7160988.37736703,86276.96840201,68056.78828023,7135.1807991,7305.29088428,2448.0,239.4167501,1092.2916883,2981.27515553,35.91897778,8.05179625,0.0,1.16953285,1.19742169,0.50720356,0.0,0.0,0.07105329,0.17903835,24.74293179,0.17200705,0.0074,0.16460705,0.374,8.23535156,7.375,3.25,2.0,10,0.77248677,122.0,32.0,36.0,"[{'path': 'cropyear.greenhouse.residue_burning', 'value': False}]"
Corn silage,FTM Region 10 - Corn silage - Conventional Tillage,False,residue_burning__false,22.0,0.04545455,7512602.72263692,341481.94193804,232592.7277845,42384.10908905,27560.87015433,0.0,177.07434982,38767.16056034,2617.51351876,118.97788722,26.40341314,0.0,6.94721118,4.51754545,0.0,0.0,0.0,0.05940809,6.35435443,74.69595492,1.31638122,0.0651,1.25128122,-0.334,6.46787109,6.6875,3.25,2.0,2,0.6984127,106.0,20.0,26.0,"[{'path': 'cropyear.greenhouse.residue_burning', 'value': False}]"
Corn silage,FTM Region 10 - Corn silage - Reduced Tillage,False,residue_burning__false,22.0,0.04545455,7163340.97390663,325606.40790485,232592.7277845,26508.57505585,27560.87015433,0.0,177.07434982,38767.16056034,2560.26576299,116.3757165,26.40341314,0.0,4.34504046,4.51754545,0.0,0.0,0.0,0.05940809,6.35435443,74.69595492,4.04765996,0.0333,4.01435996,-0.265,7.84306641,6.6875,3.25,2.0,7.5,0.73544974,106.0,20.0,26.0,"[{'path': 'cropyear.greenhouse.residue_burning', 'value': False}]"
Corn silage,FTM Region 10 - Corn silage - No till,False,residue_burning__false,22.0,0.04545455,6979752.77194582,317261.4896339,232592.7277845,18163.65678491,27560.87015433,0.0,177.07434982,38767.16056034,2530.17368281,115.00789467,26.40341314,0.0,2.97721864,4.51754545,0.0,0.0,0.0,0.05940809,6.35435443,74.69595492,8.32222757,0.0263,8.29592757,-0.453,8.40166016,6.6875,3.25,2.0,10,0.77248677,106.0,20.0,26.0,"[{'path': 'cropyear.greenhouse.residue_burning', 'value': False}]"
Cotton,FTM Region 10 - Cotton - Conventional Tillage,False,residue_burning__false,878.0,0.00113895,6434111.94772576,7328.14572634,4841.18447031,1293.87930197,690.59127949,249.0,35.50231814,217.98835642,2413.50916487,2.74887149,0.48677608,0.0,0.21208073,0.1131959,0.04081378,0.0,0.0,0.00755839,0.03573064,1.85271597,1.50763298,0.0284,1.47923298,-0.178,7.2984375,6.75,3.25,2.0,5,0.6984127,83.0,32.0,8.0,"[{'path': 'cropyear.greenhouse.residue_burning', 'value': False}]"
Cotton,FTM Region 10 - Cotton - Reduced Tillage,False,residue_burning__false,878.0,0.00113895,6272139.77599581,7143.66717084,4841.18447031,1109.40074647,690.59127949,249.0,35.50231814,217.98835642,2386.96018445,2.71863347,0.48677608,0.0,0.18184271,0.1131959,0.04081378,0.0,0.0,0.00755839,0.03573064,1.85271597,0.55587619,0.017,0.53887619,0.069,7.88496094,6.875,3.25,2.0,7.5,0.73544974,83.0,32.0,8.0,"[{'path': 'cropyear.greenhouse.residue_burning', 'value': False}]"
Cotton,FTM Region 10 - Cotton - No till,False,residue_burning__false,878.0,0.00113895,6074042.18388003,6918.04348961,4841.18447031,883.77706525,690.59127949,249.0,35.50231814,217.98835642,2354.48985922,2.68165132,0.48677608,0.0,0.14486056,0.1131959,0.04081378,0.0,0.0,0.00755839,0.03573064,1.85271597,0.93452802,0.008,0.92652802,0.227,8.22265625,7.25,3.25,2.0,10,0.77248677,83.0,32.0,8.0,"[{'path': 'cropyear.greenhouse.residue_burning', 'value': False}]"
Peanuts,FTM Region 10 - Peanuts - Conventional Tillage,False,residue_burning__false,4132.0,0.00024201,6761923.58265967,1636.47714972,956.79387463,259.23957804,146.74229027,209.74770557,44.45059051,19.50311071,1858.96208963,0.44989402,0.09429235,0.0,0.04249215,0.02405276,0.0343799,0.0,0.0,0.00742336,0.00319677,0.24405673,0.51205661,0.0508,0.46125661,-0.37,6.58388672,6.9375,3.25,2.0,2,0.6984127,65.0,36.0,27.0,"[{'path': 'cropyear.greenhouse.residue_burning', 'value': False}]"
Peanuts,FTM Region 10 - Peanuts - Reduced Tillage,False,residue_burning__false,4132.0,0.00024201,6353291.77829528,1537.58271498,956.79387463,160.34514329,146.74229027,209.74770557,44.45059051,19.50311071,1791.98294341,0.43368416,0.09429235,0.0,0.02628229,0.02405276,0.0343799,0.0,0.0,0.00742336,0.00319677,0.24405673,0.09108633,0.0496,0.04148633,0.008,7.34033203,6.9375,3.25,2.0,5,0.73544974,65.0,36.0,27.0,"[{'path': 'cropyear.greenhouse.residue_burning', 'value': False}]"
Peanuts,FTM Region 10 - Peanuts - No till,False,residue_burning__false,4132.0,0.00024201,6205680.94171872,1501.85889199,956.79387463,124.6213203,146.74229027,209.74770557,44.45059051,19.50311071,1767.78794023,0.42782864,0.09429235,0.0,0.02042677,0.02405276,0.0343799,0.0,0.0,0.00742336,0.00319677,0.24405673,0.04058269,0.0272,0.01338269,0.142,8.19091797,6.9375,3.25,2.0,10,0.77248677,65.0,36.0,27.0,"[{'path': 'cropyear.greenhouse.residue_burning', 'value': False}]"
